flow_id,timestamp,src_ip,dst_ip,dst_port,protocol,duration_sec,src_bytes,dst_bytes,packets,connections_2s,serror_rate,rerror_rate,same_srv_rate,diff_srv_rate,hour,is_weekend,label
TR02138,2026-08-13 01:50:55,10.14.8.11,44.236.72.93,443,TCP,1.292,197,407,2,2,0.0269,0.0495,0.9231,0.0289,1,0,1
TR02139,2026-08-15 12:27:13,10.14.5.4,142.250.74.14,53,UDP,18.871,2220,496,3,1,0.3787,0.143,0.7507,0.2399,12,1,0
TR02140,2026-08-16 02:27:12,10.14.9.18,104.16.132.229,443,TCP,198.935,9780712,28921,29151,6,0.0504,0.0739,0.8076,0.1184,2,1,1
TR02141,2026-08-11 00:34:55,10.14.8.11,142.250.74.14,445,TCP,37.638,509,3023,5,3,0.0306,0.1134,0.7619,0.2033,0,0,0
TR02142,2026-08-15 22:51:31,10.14.7.23,185.125.190.29,443,TCP,23.958,882,3016,2,12,0.0534,0.021,0.8113,0.1523,22,1,0
TR02143,2026-08-16 01:38:08,10.14.7.23,140.82.121.4,443,TCP,88.605,1863,20011,14,1,0.2238,0.1745,0.6483,0.4282,1,1,0
TR02144,2026-08-13 00:03:53,10.14.9.18,140.82.121.4,443,TCP,31.844,15850,2677,22,5,0.0475,0.062,0.6161,0.3277,0,0,0
TR02145,2026-08-13 23:07:55,10.14.7.23,185.125.190.29,443,TCP,1.669,741,8831,10,2,0.2284,0.0887,0.4589,0.554,23,0,0
TR02146,2026-08-14 19:04:49,10.20.9.10,142.250.74.14,22,TCP,6.663,600,11681,14,2,0.0315,0.0503,0.7906,0.2762,19,0,0
TR02147,2026-08-13 15:21:30,10.20.9.10,104.16.132.229,443,TCP,4.584,757,4446,5,8,0.028,0.1876,0.5953,0.3328,15,0,0
TR02148,2026-08-11 17:15:59,10.14.8.11,13.107.6.156,3389,TCP,18.376,147,2757,3,7,0.0984,0.0006,0.4265,0.5706,17,0,0
TR02149,2026-08-13 04:35:10,10.20.9.10,142.250.74.14,445,TCP,15.303,1699,623,2,8,0.33,0.0937,0.8742,0.1768,4,0,0
TR02150,2026-08-14 10:04:28,10.20.2.15,44.236.72.93,22,TCP,1.979,6922,9903,24,4,0.0076,0.1104,0.804,0.1957,10,0,0
TR02151,2026-08-13 18:02:56,10.14.7.23,44.236.72.93,3389,TCP,14.33,10000,1701,20,6,0.0682,0.0073,0.6427,0.298,18,0,0
TR02152,2026-08-12 03:24:20,10.14.8.11,104.16.132.229,443,TCP,7.473,1133,3066,3,6,0.0784,0.0214,0.8442,0.1358,3,0,0
TR02153,2026-08-13 03:02:59,10.14.7.23,44.236.72.93,25,TCP,7.654,920,3481,3,8,0.1128,0.0526,0.955,0,3,0,0
TR02154,2026-08-13 10:14:41,10.14.9.18,104.16.132.229,80,TCP,39.819,30012,1475,27,8,0.0227,0.0231,0.4507,0.5435,10,0,0
TR02155,2026-08-15 14:22:09,10.14.8.11,20.112.52.29,80,TCP,140.125,5204,2934,15,9,0.1036,0.0048,0.6685,0.3344,14,1,0
TR02156,2026-08-11 03:55:51,10.20.2.15,13.107.6.156,443,TCP,64.993,33202682,57766,29165,7,0.0289,0.0137,0.7806,0.0617,3,0,1
TR02157,2026-08-12 04:07:15,10.14.5.4,142.250.74.14,3389,TCP,4.82,960,4408,7,6,0.1102,0.0079,0.651,0.3951,4,0,0
TR02158,2026-08-14 14:18:12,10.20.2.15,13.107.6.156,80,TCP,2.024,285,1205,2,14,0.0201,0.017,0.979,0.0183,14,0,0
TR02159,2026-08-10 12:33:25,10.20.2.15,13.107.6.156,443,TCP,35.729,8048,653,6,4,0.2389,0.2509,0.7593,0.22,12,0,0
TR02160,2026-08-13 07:44:33,10.20.9.10,13.107.6.156,443,TCP,59.748,2849,4509,12,8,0.0572,0.0263,0.7832,0.1749,7,0,0
TR02161,2026-08-11 18:45:14,10.20.2.15,140.82.121.4,443,TCP,5.645,2603,20009,19,11,0.0777,0.0769,0.841,0.0808,18,0,0
TR02162,2026-08-16 05:39:13,10.20.9.10,44.236.72.93,443,TCP,1.23,5947,443,4,10,0.0566,0.1392,0.635,0.3807,5,1,0
TR02163,2026-08-11 01:58:17,10.14.8.11,142.250.74.14,443,TCP,1.502,630,269,4,1,0.0413,0.0249,0.9867,0.0765,1,0,1
TR02164,2026-08-15 05:52:19,10.14.7.23,104.16.132.229,80,TCP,9.02,9379,1625,7,8,0.0995,0.147,0.4146,0.5961,5,1,0
TR02165,2026-08-11 04:09:32,10.14.7.23,140.82.121.4,445,TCP,51.402,263,2246,2,13,0.044,0.1276,0.7857,0.2298,4,0,0
TR02166,2026-08-13 14:03:02,10.14.5.4,44.236.72.93,80,TCP,10.355,427,29983,26,9,0.002,0.0706,0.7155,0.2302,14,0,0
TR02167,2026-08-10 09:59:56,10.20.2.15,20.112.52.29,443,TCP,206.759,2230,4474,7,2,0.0367,0.0166,0.7825,0.2455,9,0,0
TR02168,2026-08-12 09:12:02,10.14.5.4,104.16.132.229,3389,TCP,0.527,168,160,1,82,0.986,0.4541,0.0941,0.9684,9,0,1
TR02169,2026-08-14 23:43:11,10.14.8.11,13.107.6.156,1433,TCP,21.461,2614,1101,2,8,0.0117,0.0625,0.6438,0.2856,23,0,0
TR02170,2026-08-15 05:37:45,10.20.9.10,44.236.72.93,443,TCP,41.349,3355,131,2,8,0.0842,0.0266,0.4109,0.521,5,1,0
TR02171,2026-08-10 03:01:59,10.20.9.10,13.107.6.156,443,TCP,4.909,238,339,3,5,0.0477,0.0055,0.958,0.0809,3,0,1
TR02172,2026-08-12 04:07:46,10.20.2.15,142.250.74.14,443,TCP,4.568,7535,1451,14,4,0.0492,0.1081,0.5406,0.4743,4,0,0
TR02173,2026-08-12 12:00:43,10.20.9.10,44.236.72.93,443,TCP,565.928,876,21193,26,2,0.0361,0.0824,0.8733,0.1544,12,0,0
TR02174,2026-08-13 18:32:51,10.14.7.23,13.107.6.156,3389,TCP,14.541,6462,10004,23,8,0.0762,0.1034,0.8796,0.1642,18,0,0
TR02175,2026-08-10 02:39:53,10.14.8.11,142.250.74.14,443,TCP,7.89,396,1488,2,3,0.1648,0.1175,0.7667,0.2829,2,0,0
TR02176,2026-08-12 18:44:48,10.14.5.4,13.107.6.156,443,TCP,17.937,2522,538,3,13,0.1415,0.1757,0.874,0.1076,18,0,0
TR02177,2026-08-13 13:54:09,10.14.9.18,185.125.190.29,80,TCP,11.225,5183,341,6,3,0.0853,0.0861,0.9227,0.1287,13,0,0
TR02178,2026-08-15 01:45:47,10.20.2.15,13.107.6.156,445,TCP,0.951,142,92,1,53,0.6257,0.1838,0.3966,0.5862,1,1,1
TR02179,2026-08-14 13:38:41,10.14.7.23,20.112.52.29,443,TCP,24.292,9309,5215,26,3,0.2493,0.0382,0.6356,0.401,13,0,0
TR02180,2026-08-16 19:09:38,10.14.7.23,13.107.6.156,1433,TCP,0.605,97,133,5,56,0.5771,0.279,0.4248,0.9224,19,1,1
TR02181,2026-08-13 09:19:51,10.14.9.18,140.82.121.4,80,TCP,3.3,570,37336,26,10,0.1521,0.0778,0.6675,0.3059,9,0,0
TR02182,2026-08-12 03:37:40,10.14.5.4,104.16.132.229,443,TCP,163.716,27328336,67381,31561,2,0.066,0.0231,0.9306,0.0736,3,0,1
TR02183,2026-08-12 17:55:54,10.14.8.11,20.112.52.29,443,TCP,71.314,241,258,2,6,0.222,0.0177,0.6457,0.3863,17,0,0
TR02184,2026-08-15 00:37:43,10.20.2.15,140.82.121.4,443,TCP,4.336,928,12952,9,7,0.0744,0.0166,0.5484,0.3887,0,1,0
TR02185,2026-08-14 23:25:43,10.20.9.10,142.250.74.14,443,TCP,4.373,1839,1716,2,3,0.1532,0.034,0.8046,0.2384,23,0,0
TR02186,2026-08-12 04:40:46,10.20.9.10,13.107.6.156,22,TCP,21.849,304,17875,14,1,0.0572,0.0324,0.4086,0.6081,4,0,0
TR02187,2026-08-16 17:49:54,10.14.8.11,142.250.74.14,1433,TCP,24.834,838,26890,19,2,0.0179,0.0245,0.8356,0.1463,17,1,0
TR02188,2026-08-11 11:11:52,10.14.9.18,44.236.72.93,443,TCP,32.856,2273,839,2,10,0.057,0.2024,0.7908,0.1784,11,0,0
TR02189,2026-08-16 04:14:57,10.14.9.18,44.236.72.93,53,UDP,6.425,20329,399,13,4,0.175,0.0575,0.5717,0.3536,4,1,0
TR02190,2026-08-14 01:37:43,10.20.2.15,20.112.52.29,80,TCP,48.446,1926,921,5,3,0.0334,0.0223,0.725,0.2479,1,0,0
TR02191,2026-08-16 21:04:18,10.14.8.11,140.82.121.4,443,TCP,4.567,172,9043,8,2,0.0488,0.1319,0.9532,0.0792,21,1,0
TR02192,2026-08-10 13:10:33,10.14.8.11,13.107.6.156,3389,TCP,51.435,298,1452,2,5,0.3171,0.1189,0.5866,0.4541,13,0,0
TR02193,2026-08-16 04:55:50,10.14.5.4,13.107.6.156,445,TCP,5.961,7157,217,9,1,0.2267,0.1077,0.7369,0.3018,4,1,0
TR02194,2026-08-15 02:55:47,10.14.9.18,20.112.52.29,443,TCP,3.883,16283,20434,64,4,0.0376,0.042,0.3053,0.7034,2,1,0
TR02195,2026-08-13 01:45:41,10.14.5.4,13.107.6.156,443,TCP,3.335,343,459,8,2,0.0059,0.0001,0.8582,0.0486,1,0,1
TR02196,2026-08-10 04:26:36,10.14.8.11,142.250.74.14,22,TCP,0.67,232,158,1,50,0.8025,0.3738,0.3358,0.7106,4,0,1
TR02197,2026-08-12 08:18:19,10.14.9.18,104.16.132.229,1433,TCP,14.969,2435,6860,8,8,0.0553,0.1238,0.5063,0.4787,8,0,0
TR02198,2026-08-16 03:50:49,10.14.7.23,142.250.74.14,443,TCP,94.468,30516418,31535,34711,1,0.0039,0.0445,0.8888,0.1618,3,1,1
TR02199,2026-08-16 02:28:57,10.14.8.11,185.125.190.29,443,TCP,59.173,909,3506,2,1,0.0201,0.0008,0.859,0.1507,2,1,0
TR02200,2026-08-12 02:50:50,10.14.5.4,44.236.72.93,443,TCP,226.358,4624,117,3,8,0.2566,0.0213,0.7319,0.2049,2,0,0
TR02201,2026-08-10 04:34:40,10.14.9.18,104.16.132.229,443,TCP,3.396,533,537,5,2,0.0124,0.0343,0.9875,0.0372,4,0,1
TR02202,2026-08-14 12:38:12,10.20.2.15,140.82.121.4,22,TCP,2.204,475,17398,12,4,0.0216,0.0757,0.8739,0.1909,12,0,0
TR02203,2026-08-11 10:40:33,10.14.8.11,142.250.74.14,80,TCP,2.338,7082,2794,16,6,0.0186,0.0308,0.5514,0.4286,10,0,0
TR02204,2026-08-10 00:37:33,10.14.9.18,20.112.52.29,445,TCP,45.337,999,3619,5,7,0.2313,0.0733,0.885,0.1516,0,0,0
TR02205,2026-08-14 03:19:38,10.20.2.15,185.125.190.29,443,TCP,192.947,28785024,20376,13080,8,0.0084,0.0621,0.8665,0.0285,3,0,1
TR02206,2026-08-16 05:57:19,10.14.5.4,104.16.132.229,53,UDP,29.017,499,7655,11,16,0.1572,0.013,0.6215,0.4498,5,1,0
TR02207,2026-08-12 23:59:19,10.20.9.10,142.250.74.14,443,TCP,7.415,17430,55592,85,2,0.0032,0.0665,0.6607,0.3941,23,0,0
TR02208,2026-08-11 12:42:17,10.14.9.18,185.125.190.29,3389,TCP,31.853,322,14144,13,4,0.1184,0.1471,0.8602,0.2079,12,0,0
TR02209,2026-08-11 14:04:20,10.20.2.15,104.16.132.229,80,TCP,2.374,4230,749,8,2,0.0632,0.0449,0.7666,0.303,14,0,0
TR02210,2026-08-14 07:40:05,10.14.5.4,104.16.132.229,443,TCP,75.134,1720,10414,20,5,0.0259,0.2128,0.8615,0.142,7,0,0
TR02211,2026-08-13 23:35:45,10.14.7.23,104.16.132.229,22,TCP,35.704,7602,1192,11,1,0.0501,0.0394,0.7066,0.3061,23,0,0
TR02212,2026-08-10 12:22:08,10.14.5.4,140.82.121.4,443,TCP,11.199,574,119817,102,4,0.2522,0.0859,0.9847,0.0109,12,0,0
TR02213,2026-08-10 22:27:12,10.14.7.23,142.250.74.14,80,TCP,14.27,1160,473,2,5,0.0123,0.0108,0.8405,0.0955,22,0,0
TR02214,2026-08-15 15:42:50,10.20.2.15,44.236.72.93,1433,TCP,36.944,1374,14368,15,6,0.099,0.0182,0.5889,0.4629,15,1,0
TR02215,2026-08-15 17:32:26,10.20.2.15,44.236.72.93,443,TCP,54.056,179,5374,8,6,0.0672,0.0113,0.7748,0.1909,17,1,0
TR02216,2026-08-11 18:51:52,10.14.7.23,140.82.121.4,3389,TCP,8.018,535,72558,70,1,0.1751,0.1189,0.9058,0.0911,18,0,0
TR02217,2026-08-11 14:34:59,10.20.9.10,104.16.132.229,443,TCP,14.071,5549,701,12,8,0.0691,0.0235,0.8019,0.1997,14,0,0
TR02218,2026-08-10 04:42:20,10.14.9.18,185.125.190.29,443,TCP,27.049,4769,15386,12,7,0.0977,0.2551,0.7995,0.1549,4,0,0
TR02219,2026-08-10 08:57:52,10.14.8.11,13.107.6.156,443,TCP,18.965,9619,569,15,1,0.0199,0.0639,0.8289,0.1866,8,0,0
TR02220,2026-08-11 03:10:02,10.14.7.23,104.16.132.229,1433,TCP,3.429,2270,2852,3,5,0.0493,0.1345,0.5561,0.4462,3,0,0
TR02221,2026-08-11 20:50:31,10.20.9.10,185.125.190.29,53,UDP,13.115,279,5664,11,1,0.1134,0.0472,0.7199,0.3018,20,0,0
TR02222,2026-08-16 01:59:11,10.20.2.15,13.107.6.156,22,TCP,0.765,139,151,1,30,0.7879,0.3622,0.1685,0.728,1,1,1
TR02223,2026-08-13 08:59:28,10.20.9.10,140.82.121.4,1433,TCP,66.133,2424,26403,18,4,0.1222,0.0728,0.672,0.3119,8,0,0
TR02224,2026-08-16 03:04:26,10.14.9.18,185.125.190.29,22,TCP,4.237,10404,6103,11,9,0.2735,0.032,0.9042,0.1598,3,1,0
TR02225,2026-08-16 04:57:17,10.14.5.4,185.125.190.29,443,TCP,68.579,22887133,13836,41356,4,0.0696,0.0152,0.7687,0.0586,4,1,1
TR02226,2026-08-10 01:26:09,10.14.9.18,44.236.72.93,25,TCP,3.525,880,2298,3,10,0.0294,0.2179,0.8338,0.1068,1,0,0
TR02227,2026-08-13 16:35:20,10.20.9.10,104.16.132.229,53,UDP,47.27,5718,24289,50,7,0.2628,0.1813,0.9336,0.1233,16,0,0
TR02228,2026-08-15 02:31:24,10.20.2.15,185.125.190.29,80,TCP,11.666,1218,1929,2,1,0.0015,0.1794,0.855,0.1801,2,1,0
TR02229,2026-08-13 03:09:51,10.14.8.11,142.250.74.14,445,TCP,5.72,236,48768,33,5,0.1415,0.0202,0.846,0.1523,3,0,0
TR02230,2026-08-13 05:08:08,10.14.8.11,44.236.72.93,53,UDP,18.425,5095,8941,17,7,0.2262,0.1298,0.5518,0.3974,5,0,0
TR02231,2026-08-14 23:28:17,10.14.7.23,104.16.132.229,1433,TCP,0.528,216,88,4,65,0.9655,0.1993,0.1214,0.7544,23,0,1
TR02232,2026-08-14 05:28:37,10.20.2.15,44.236.72.93,445,TCP,8.473,19365,9829,32,7,0.0904,0.01,0.7238,0.3122,5,0,0
TR02233,2026-08-11 01:29:14,10.14.8.11,140.82.121.4,443,TCP,17.631,687,25032,32,9,0.2988,0.0513,0.6039,0.3865,1,0,0
TR02234,2026-08-12 10:27:15,10.14.7.23,20.112.52.29,53,UDP,14.787,1338,10028,10,13,0.1086,0.0518,0.5591,0.416,10,0,0
TR02235,2026-08-16 01:17:01,10.20.2.15,44.236.72.93,443,TCP,84.785,22518763,55351,29612,3,0.0405,0.0026,0.9289,0.1717,1,1,1
TR02236,2026-08-12 20:17:33,10.14.8.11,13.107.6.156,80,TCP,20.898,2576,196,2,6,0.0987,0.1537,0.8782,0.1537,20,0,0
TR02237,2026-08-12 22:36:29,10.14.8.11,44.236.72.93,3389,TCP,0.695,164,163,1,33,0.8509,0.1826,0.1751,0.9676,22,0,1
TR02238,2026-08-15 01:24:53,10.20.9.10,185.125.190.29,443,TCP,42.095,8497104,26953,9905,6,0.0484,0.0204,0.7847,0.148,1,1,1
TR02239,2026-08-10 00:19:31,10.14.5.4,44.236.72.93,22,TCP,10.036,5806,9758,12,3,0.0343,0.2228,0.824,0.2532,0,0,0
TR02240,2026-08-12 17:33:55,10.20.2.15,140.82.121.4,443,TCP,1.387,905,16479,26,8,0.0166,0.0382,0.5896,0.3871,17,0,0
TR02241,2026-08-16 11:30:22,10.20.2.15,185.125.190.29,25,TCP,34.522,8777,1543,7,9,0.0701,0.1339,0.4543,0.5923,11,1,0
TR02242,2026-08-16 18:03:58,10.14.5.4,140.82.121.4,443,TCP,13.792,28739,12648,27,7,0.0025,0.0338,0.7326,0.2737,18,1,0
TR02243,2026-08-14 00:16:30,10.14.7.23,185.125.190.29,443,TCP,4.618,1553,1189,2,8,0.0121,0.1419,0.8665,0.1417,0,0,0
TR02244,2026-08-14 10:55:31,10.14.9.18,140.82.121.4,3389,TCP,7.0,9315,3109,9,4,0.0642,0.0233,0.6783,0.2563,10,0,0
TR02245,2026-08-10 06:52:19,10.20.9.10,104.16.132.229,443,TCP,25.672,9639,906,11,12,0.1971,0.0457,0.327,0.6316,6,0,0
TR02246,2026-08-10 21:20:42,10.14.9.18,13.107.6.156,443,TCP,6.518,872,133387,84,7,0.0824,0.1798,0.9371,0.1061,21,0,0
TR02247,2026-08-12 17:19:54,10.14.7.23,104.16.132.229,53,UDP,19.688,3543,394,5,1,0.1493,0.201,0.6039,0.4702,17,0,0
TR02248,2026-08-15 03:57:23,10.20.2.15,185.125.190.29,443,TCP,4.526,761,467,2,6,0.0361,0.0373,0.9207,0.0474,3,1,1
TR02249,2026-08-11 23:59:06,10.14.8.11,20.112.52.29,3389,TCP,10.824,602,55,2,3,0.0041,0.0593,0.3792,0.5889,23,0,0
TR02250,2026-08-10 18:47:52,10.20.2.15,142.250.74.14,3389,TCP,14.398,2140,1478,3,7,0.0349,0.0529,0.8995,0.1524,18,0,0
TR02251,2026-08-10 01:36:19,10.20.2.15,104.16.132.229,443,TCP,4.609,336,639,12,1,0.0386,0.0178,0.9068,0.0543,1,0,1
TR02252,2026-08-11 03:46:02,10.14.8.11,44.236.72.93,443,TCP,62.551,14725,10353,18,1,0.0532,0.1033,0.7912,0.1721,3,0,0
TR02253,2026-08-16 09:08:07,10.20.9.10,13.107.6.156,22,TCP,0.424,63,133,2,85,0.6303,0.281,0.4458,0.78,9,1,1
TR02254,2026-08-11 23:38:03,10.14.5.4,44.236.72.93,443,TCP,36.135,22096584,68832,42094,7,0.0642,0.0308,0.9982,0.183,23,0,1
TR02255,2026-08-12 08:00:43,10.14.9.18,140.82.121.4,80,TCP,15.184,5053,39524,40,5,0.1094,0.1721,0.3675,0.6562,8,0,0
TR02256,2026-08-16 02:36:27,10.14.7.23,142.250.74.14,445,TCP,7.237,7756,7237,10,7,0.1267,0.0175,0.9627,0.0044,2,1,0
TR02257,2026-08-15 19:57:08,10.14.7.23,140.82.121.4,443,TCP,52.437,1930,20438,14,6,0.0134,0.0534,0.5526,0.4171,19,1,0
TR02258,2026-08-14 04:51:51,10.14.7.23,142.250.74.14,445,TCP,0.06,42,66,5,86,0.5859,0.4463,0.0891,0.6587,4,0,1
TR02259,2026-08-13 15:19:03,10.20.2.15,104.16.132.229,80,TCP,14.121,26888,6643,32,7,0.0038,0.0651,0.697,0.3012,15,0,0
TR02260,2026-08-11 12:20:24,10.14.8.11,185.125.190.29,53,UDP,13.93,290,1894,2,5,0.2792,0.1798,0.802,0.2361,12,0,0
TR02261,2026-08-12 03:38:45,10.14.8.11,44.236.72.93,22,TCP,76.271,4747,37806,67,5,0.2967,0.1082,0.8919,0.1848,3,0,0
TR02262,2026-08-14 03:36:44,10.14.9.18,13.107.6.156,22,TCP,7.676,2521,42457,37,1,0.0776,0.2344,0.8303,0.1641,3,0,0
TR02263,2026-08-11 10:47:01,10.14.9.18,140.82.121.4,443,TCP,36.652,976,488,2,1,0.1088,0.0344,0.8752,0.0983,10,0,0
TR02264,2026-08-14 18:09:00,10.14.5.4,13.107.6.156,443,TCP,30.155,5669,1533,9,8,0.0013,0.0056,0.4667,0.5887,18,0,0
TR02265,2026-08-11 05:05:37,10.14.8.11,44.236.72.93,80,TCP,6.494,8933,7082,12,3,0.1114,0.0877,0.7372,0.2055,5,0,0
TR02266,2026-08-15 22:12:13,10.14.7.23,104.16.132.229,1433,TCP,14.272,2127,13896,10,1,0.2857,0.0134,0.7869,0.2898,22,1,0
TR02267,2026-08-13 00:43:28,10.14.5.4,104.16.132.229,1433,TCP,24.254,3036,15852,13,11,0.0722,0.0148,0.5754,0.4296,0,0,0
TR02268,2026-08-11 08:34:26,10.14.9.18,20.112.52.29,443,TCP,7.749,881,21659,21,4,0.1506,0.1164,0.7252,0.2949,8,0,0
TR02269,2026-08-15 01:10:13,10.14.9.18,140.82.121.4,443,TCP,151.436,382,31872,55,8,0.0183,0.1609,0.7442,0.1799,1,1,0
TR02270,2026-08-15 04:12:13,10.14.7.23,13.107.6.156,80,TCP,21.903,3175,21876,38,2,0.1,0.0167,0.7427,0.3298,4,1,0
TR02271,2026-08-12 11:47:03,10.20.9.10,140.82.121.4,1433,TCP,164.239,7123,19083,16,1,0.0862,0.0155,0.8941,0.1197,11,0,0
TR02272,2026-08-13 08:49:48,10.14.9.18,142.250.74.14,443,TCP,23.101,1125,4439,3,1,0.0921,0.0396,0.5757,0.4703,8,0,0
TR02273,2026-08-13 11:39:09,10.14.5.4,185.125.190.29,25,TCP,4.699,1270,6757,13,1,0.0198,0.0222,0.7887,0.1619,11,0,0
TR02274,2026-08-15 11:53:41,10.14.9.18,44.236.72.93,3389,TCP,56.21,265,8632,8,6,0.0738,0.1109,0.2879,0.6706,11,1,0
TR02275,2026-08-14 04:12:41,10.20.2.15,104.16.132.229,53,UDP,43.49,5788,12926,27,1,0.0809,0.164,0.7267,0.2776,4,0,0
TR02276,2026-08-10 02:42:41,10.14.7.23,140.82.121.4,80,TCP,8.212,510,3873,2,1,0.051,0.0001,0.9051,0.1085,2,0,0
TR02277,2026-08-11 05:58:19,10.14.7.23,44.236.72.93,1433,TCP,7.858,540,3087,3,10,0.0239,0.2906,0.632,0.4173,5,0,0
TR02278,2026-08-12 04:51:03,10.14.7.23,185.125.190.29,53,UDP,13.479,3458,12213,30,4,0.1206,0.0176,0.7275,0.2844,4,0,0
TR02279,2026-08-15 01:30:54,10.14.9.18,185.125.190.29,1433,TCP,32.919,30801,3026,54,1,0.1411,0.0683,0.791,0.1787,1,1,0
TR02280,2026-08-11 01:18:07,10.14.9.18,140.82.121.4,3389,TCP,4.339,787,2294,3,9,0.0706,0.1051,0.5206,0.4364,1,0,0
TR02281,2026-08-16 17:05:28,10.20.9.10,140.82.121.4,1433,TCP,6.779,10844,573,17,8,0.0312,0.0543,0.8651,0.077,17,1,0
TR02282,2026-08-10 18:29:42,10.14.5.4,44.236.72.93,25,TCP,21.883,13324,14604,18,9,0.0221,0.0821,0.6214,0.4196,18,0,0
TR02283,2026-08-15 12:53:43,10.14.5.4,44.236.72.93,443,TCP,65.721,560,608,2,1,0.0374,0.0356,0.6489,0.2908,12,1,0
TR02284,2026-08-11 13:40:38,10.14.7.23,104.16.132.229,22,TCP,0.935,141,64,1,60,0.8423,0.3436,0.1178,0.6359,13,0,1
TR02285,2026-08-10 01:12:17,10.20.2.15,13.107.6.156,443,TCP,1.276,454,200,3,6,0.0064,0.0031,0.9616,0.0242,1,0,1
TR02286,2026-08-13 23:20:35,10.20.2.15,13.107.6.156,443,TCP,57.528,21300358,38391,35303,1,0.0467,0.0401,0.8442,0.087,23,0,1
TR02287,2026-08-15 05:18:48,10.14.8.11,13.107.6.156,443,TCP,92.834,5511,47625,42,1,0.1414,0.0217,0.8819,0.0916,5,1,0
TR02288,2026-08-15 16:41:13,10.14.9.18,44.236.72.93,80,TCP,11.899,595,94438,84,1,0.0979,0.1867,0.7871,0.1792,16,1,0
TR02289,2026-08-13 00:16:41,10.14.7.23,142.250.74.14,443,TCP,134.939,8317732,37471,23995,1,0.0306,0.0724,0.8274,0.0338,0,0,1
TR02290,2026-08-11 13:54:15,10.14.9.18,104.16.132.229,25,TCP,33.4,844,1681,2,4,0.1184,0.272,0.5683,0.3602,13,0,0
TR02291,2026-08-10 09:44:03,10.20.2.15,140.82.121.4,3389,TCP,6.71,4227,5177,6,3,0.0085,0.0931,0.6416,0.3485,9,0,0
TR02292,2026-08-11 22:28:50,10.14.9.18,140.82.121.4,443,TCP,14.235,4256,5860,15,13,0.0083,0.2357,0.7568,0.2642,22,0,0
TR02293,2026-08-15 13:29:39,10.14.7.23,20.112.52.29,22,TCP,1.017,237,94,1,48,0.8292,0.3601,0.3761,0.6628,13,1,1
TR02294,2026-08-13 11:21:28,10.20.9.10,185.125.190.29,22,TCP,40.85,2365,1023,3,9,0.129,0.0649,0.6782,0.3504,11,0,0
TR02295,2026-08-13 01:56:02,10.14.5.4,104.16.132.229,443,TCP,5.097,867,539,8,2,0.0348,0.0181,0.9271,0.0329,1,0,1
TR02296,2026-08-14 23:30:01,10.14.5.4,104.16.132.229,443,TCP,28.434,7244,1161,8,1,0.1638,0.0277,0.8346,0.1644,23,0,0
TR02297,2026-08-11 19:25:12,10.14.7.23,104.16.132.229,443,TCP,9.882,44839,11504,45,5,0.0124,0.1845,0.5953,0.3882,19,0,0
TR02298,2026-08-13 02:46:17,10.14.8.11,104.16.132.229,443,TCP,135.846,33223023,2365,42842,7,0.0168,0.0268,0.7831,0.2114,2,0,1
TR02299,2026-08-10 12:57:52,10.14.7.23,140.82.121.4,443,TCP,14.852,2559,963,2,3,0.1125,0.0216,0.7994,0.2438,12,0,0
TR02300,2026-08-15 23:40:20,10.14.7.23,185.125.190.29,443,TCP,19.266,1756,316,2,6,0.0712,0.0319,0.9614,0,23,1,0
TR02301,2026-08-11 14:31:20,10.14.7.23,44.236.72.93,3389,TCP,33.061,396,2405,3,12,0.1165,0.0136,0.5412,0.5241,14,0,0
TR02302,2026-08-14 15:48:58,10.14.8.11,13.107.6.156,3389,TCP,27.85,2870,8723,8,2,0.0561,0.0209,0.8178,0.1501,15,0,0
TR02303,2026-08-10 03:46:25,10.14.8.11,13.107.6.156,443,TCP,52.987,2328,4221,4,1,0.1289,0.0228,0.7839,0.252,3,0,0
TR02304,2026-08-16 09:47:28,10.14.9.18,13.107.6.156,1433,TCP,30.571,2172,1185,3,10,0.0364,0.2616,0.7647,0.3,9,1,0
TR02305,2026-08-10 05:19:51,10.14.8.11,185.125.190.29,22,TCP,5.983,112078,131,103,1,0.1432,0.0247,0.6486,0.4098,5,0,0
TR02306,2026-08-10 18:06:27,10.14.8.11,20.112.52.29,445,TCP,5.377,45441,2337,56,5,0.0943,0.05,0.9046,0.0563,18,0,0
TR02307,2026-08-14 03:24:31,10.14.9.18,104.16.132.229,53,UDP,14.393,122,294,2,12,0.0303,0.0819,0.8321,0.1611,3,0,0
TR02308,2026-08-13 05:58:42,10.14.7.23,104.16.132.229,445,TCP,8.854,3198,16889,13,9,0.0999,0.0167,0.919,0.1142,5,0,0
TR02309,2026-08-15 07:47:48,10.20.9.10,140.82.121.4,443,TCP,10.322,6045,4724,9,3,0.0134,0.0391,0.6194,0.3058,7,1,0
TR02310,2026-08-14 01:47:00,10.14.5.4,142.250.74.14,1433,TCP,0.329,202,162,1,82,0.6828,0.4212,0.3931,0.9308,1,0,1
TR02311,2026-08-10 00:08:50,10.14.7.23,104.16.132.229,53,UDP,51.996,30870,1404,21,10,0.0355,0.2141,0.7677,0.3035,0,0,0
TR02312,2026-08-15 23:21:25,10.20.2.15,44.236.72.93,443,TCP,84.729,20181057,72915,21751,4,0.0178,0.0478,0.8643,0.1228,23,1,1
