event_id,timestamp,src_ip,src_port,dst_ip,dst_port,protocol,action,bytes_out,bytes_in,duration_sec,rule_name,country
F01375,2026-08-16 20:43:46,10.14.5.4,64293,185.125.190.29,80,TCP,ALLOW,23561,39726,37.48,OUTBOUND-WEB,GB
F01376,2026-08-16 20:45:40,10.14.7.23,52623,13.107.6.156,443,TCP,ALLOW,2550,10405,89.78,OUTBOUND-WEB,US
F01377,2026-08-16 20:54:20,10.14.8.11,55540,142.250.74.14,123,UDP,ALLOW,3683,2536,171.59,NTP-OUT,US
F01378,2026-08-16 20:54:39,10.14.8.11,49232,185.125.190.29,123,UDP,ALLOW,10277,45135,33.66,NTP-OUT,GB
F01379,2026-08-16 20:56:04,10.14.7.23,65144,140.82.121.4,123,UDP,ALLOW,4630,28795,32.25,NTP-OUT,US
F01380,2026-08-16 21:01:51,10.14.7.23,61825,10.20.1.10,3389,TCP,ALLOW,60866,143154,139.57,INTERNAL-BUSINESS,NA
F01381,2026-08-16 21:02:02,10.14.9.18,55223,44.236.72.93,123,UDP,ALLOW,3071,11602,43.29,NTP-OUT,US
F01382,2026-08-16 21:14:18,10.14.7.23,58242,104.16.132.229,53,UDP,ALLOW,1958,6700,44.25,DNS-OUT,US
F01383,2026-08-16 21:14:43,10.14.9.18,62730,44.236.72.93,80,TCP,ALLOW,6202,20791,30.32,OUTBOUND-WEB,US
F01384,2026-08-16 21:31:09,10.20.2.15,64905,20.112.52.29,53,UDP,ALLOW,794,7718,50.49,DNS-OUT,US
F01385,2026-08-16 21:32:00,10.14.7.23,55797,10.20.1.10,443,TCP,ALLOW,7958,278482,188.8,INTERNAL-BUSINESS,NA
F01386,2026-08-16 21:41:37,10.14.7.23,65044,10.20.5.12,1433,TCP,ALLOW,78166,207784,69.84,INTERNAL-BUSINESS,NA
F01387,2026-08-16 21:43:12,10.14.5.4,53666,44.236.72.93,53,UDP,ALLOW,17078,5390,76.87,DNS-OUT,US
F01388,2026-08-16 21:48:37,10.20.2.15,65105,20.112.52.29,80,TCP,ALLOW,5146,39979,84.58,OUTBOUND-WEB,US
F01389,2026-08-16 22:00:55,10.14.9.18,49767,10.20.5.12,443,TCP,ALLOW,98030,5563,195.19,INTERNAL-BUSINESS,NA
F01390,2026-08-16 22:11:02,10.14.5.4,60118,10.20.1.10,1433,TCP,ALLOW,72429,115857,28.64,INTERNAL-BUSINESS,NA
F01391,2026-08-16 22:19:24,10.14.9.18,61476,10.20.8.20,445,TCP,ALLOW,47859,120709,35.04,INTERNAL-BUSINESS,NA
F01392,2026-08-16 22:19:30,10.14.9.18,55911,10.20.5.12,1433,TCP,ALLOW,8410,42293,80.17,INTERNAL-BUSINESS,NA
F01393,2026-08-16 22:31:35,10.14.7.23,62340,13.107.6.156,80,TCP,ALLOW,1213,14435,158.95,OUTBOUND-WEB,US
F01394,2026-08-16 22:34:47,10.20.2.15,53168,20.112.52.29,443,TCP,ALLOW,5272,27766,12.49,OUTBOUND-WEB,US
F01395,2026-08-16 22:46:54,10.14.5.4,55422,13.107.6.156,123,UDP,ALLOW,5851,38760,5.32,NTP-OUT,US
F01396,2026-08-16 22:54:22,10.14.9.18,50476,140.82.121.4,123,UDP,ALLOW,13894,1728,46.09,NTP-OUT,US
F01397,2026-08-16 23:01:49,10.14.8.11,59865,104.16.132.229,80,TCP,ALLOW,1405,1857,164.35,OUTBOUND-WEB,US
F01398,2026-08-16 23:07:17,10.14.8.11,65144,10.20.1.10,445,TCP,ALLOW,54332,203288,42.26,INTERNAL-BUSINESS,NA
F01399,2026-08-16 23:11:08,10.20.9.10,59255,20.112.52.29,443,TCP,ALLOW,6525,7250,87.0,OUTBOUND-WEB,US
F01400,2026-08-16 23:11:15,10.14.7.23,53733,104.16.132.229,123,UDP,ALLOW,4415,726,5.2,NTP-OUT,US
F01401,2026-08-16 23:12:52,10.14.5.4,62581,185.125.190.29,443,TCP,DENY,863,185,156.26,OUTBOUND-WEB,GB
F01402,2026-08-16 23:13:08,10.14.8.11,49849,185.125.190.29,80,TCP,ALLOW,3858,2930,82.88,OUTBOUND-WEB,GB
F01403,2026-08-16 23:16:29,10.14.9.18,51665,10.20.5.12,3389,TCP,ALLOW,70019,167916,105.72,INTERNAL-BUSINESS,NA
F01404,2026-08-16 23:21:42,10.14.5.4,50637,142.250.74.14,123,UDP,ALLOW,1675,21553,104.66,NTP-OUT,US
F01405,2026-08-16 23:32:42,10.14.7.23,50780,10.20.5.12,443,TCP,ALLOW,57705,257954,249.47,INTERNAL-BUSINESS,NA
F01406,2026-08-16 23:43:03,10.14.8.11,62557,10.20.1.10,3389,TCP,ALLOW,73565,187586,87.79,INTERNAL-BUSINESS,NA
F01407,2026-08-16 23:44:10,10.14.8.11,57276,10.20.9.10,445,TCP,ALLOW,18547,20707,51.75,INTERNAL-BUSINESS,NA
F01408,2026-08-16 23:50:28,10.20.9.10,62536,44.236.72.93,123,UDP,ALLOW,3119,16236,114.63,NTP-OUT,US
